customer_id,order_id,order_date,net_amount,returned
C0057,OC0057_3,2023-04-17,40.04,False
C0057,OC0057_4,2023-05-15,88.7,False
C0057,OC0057_5,2023-07-28,5.0,False
C0057,OC0057_6,2023-07-31,53.17,False
C0057,OC0057_7,2023-08-12,36.52,False
C0057,OC0057_8,2023-10-10,13.91,False
C0057,OC0057_9,2023-10-16,46.96,False
C0057,OC0057_10,2023-10-31,38.82,False
C0057,OC0057_11,2023-11-24,101.34,False
C0057,OC0057_12,2023-12-22,59.43,False
C0057,OC0057_13,2023-12-25,41.32,True
C0057,OC0057_14,2023-12-29,64.43,False
C0057,OC0057_15,2024-02-07,110.51,False
C0057,OC0057_16,2024-05-07,54.72,False
C0057,OC0057_17,2024-09-04,78.68,False
C0057,OC0057_18,2024-11-19,58.74,False
C0057,OC0057_19,2024-12-08,132.27,False
C0058,OC0058_1,2023-03-11,46.16,True
C0058,OC0058_2,2023-03-22,66.9,False
C0058,OC0058_3,2023-06-28,110.05,False
C0058,OC0058_4,2023-11-25,72.07,True
C0058,OC0058_5,2023-12-17,36.45,False
C0058,OC0058_6,2024-04-14,94.73,False
C0058,OC0058_7,2024-06-02,92.3,False
C0058,OC0058_8,2024-08-19,75.75,False
C0058,OC0058_9,2024-10-07,106.76,False
C0058,OC0058_10,2024-10-24,102.08,False
C0058,OC0058_11,2024-11-19,48.24,False
C0058,OC0058_12,2024-12-12,75.91,False
C0059,OC0059_1,2023-03-23,30.17,False
C0059,OC0059_2,2023-04-05,48.97,False
C0059,OC0059_3,2023-07-23,88.6,False
C0059,OC0059_4,2023-08-17,82.18,False
C0059,OC0059_5,2023-11-13,128.43,False
C0059,OC0059_6,2024-04-07,100.09,False
C0059,OC0059_7,2024-04-12,78.0,False
C0059,OC0059_8,2024-07-09,119.78,False
C0059,OC0059_9,2024-07-28,70.6,False
C0059,OC0059_10,2024-08-05,131.33,False
C0059,OC0059_11,2024-08-20,56.97,False
C0059,OC0059_12,2024-09-04,5.0,False
C0059,OC0059_13,2024-10-11,81.09,False
C0059,OC0059_14,2024-10-24,21.76,False
C0059,OC0059_15,2024-11-08,110.29,False
C0059,OC0059_16,2024-11-10,86.88,False
C0059,OC0059_17,2024-12-05,131.43,False
C0059,OC0059_18,2024-12-12,74.85,False
C0060,OC0060_1,2023-12-25,50.43,False
C0060,OC0060_2,2023-12-30,84.1,False
C0060,OC0060_3,2024-03-30,55.06,False
C0060,OC0060_4,2024-05-15,74.21,False
C0060,OC0060_5,2024-06-09,31.08,False
C0060,OC0060_6,2024-06-20,56.77,False
C0060,OC0060_7,2024-07-17,61.36,False
C0060,OC0060_8,2024-10-25,76.34,True
C0060,OC0060_9,2024-11-02,116.39,False
C0061,OC0061_1,2023-04-11,80.31,False
C0061,OC0061_2,2023-05-27,77.0,False
C0061,OC0061_3,2023-07-02,75.3,False
C0061,OC0061_4,2023-07-23,74.87,False
C0061,OC0061_5,2023-07-30,48.9,False
C0061,OC0061_6,2023-08-01,114.07,True
C0061,OC0061_7,2023-09-18,65.46,False
C0061,OC0061_8,2023-09-24,126.54,False
C0061,OC0061_9,2023-12-02,54.41,False
C0061,OC0061_10,2024-01-08,134.41,True
C0061,OC0061_11,2024-04-05,71.97,False
C0061,OC0061_12,2024-04-26,110.22,False
C0061,OC0061_13,2024-04-29,86.58,False
C0061,OC0061_14,2024-05-28,45.19,False
C0061,OC0061_15,2024-08-17,46.57,False
C0061,OC0061_16,2024-09-23,63.11,False
C0061,OC0061_17,2024-09-27,70.34,False
C0062,OC0062_1,2023-01-17,98.67,False
C0062,OC0062_2,2023-03-21,88.45,False
C0062,OC0062_3,2023-03-23,116.98,False
C0062,OC0062_4,2023-04-04,82.23,False
C0062,OC0062_5,2023-04-09,63.61,False
C0062,OC0062_6,2023-06-16,83.1,False
C0062,OC0062_7,2023-07-22,45.64,False
C0062,OC0062_8,2023-08-19,42.46,False
C0062,OC0062_9,2023-10-11,109.41,False
C0062,OC0062_10,2023-10-25,127.12,False
C0062,OC0062_11,2023-11-17,72.86,False
C0062,OC0062_12,2023-12-03,109.72,False
C0062,OC0062_13,2024-01-16,31.46,False
C0062,OC0062_14,2024-03-05,27.15,False
C0062,OC0062_15,2024-03-08,117.94,False
C0062,OC0062_16,2024-10-30,97.0,False
C0062,OC0062_17,2024-10-31,82.35,False
C0062,OC0062_18,2024-12-30,132.83,False
C0063,OC0063_1,2023-01-04,123.18,True
C0063,OC0063_2,2023-01-11,72.55,False
C0063,OC0063_3,2023-03-12,31.41,False
C0063,OC0063_4,2023-07-05,91.38,False
C0063,OC0063_5,2023-12-01,117.67,False
C0063,OC0063_6,2024-06-16,72.67,True
C0063,OC0063_7,2024-06-18,98.67,True
C0063,OC0063_8,2024-06-27,50.44,False
C0063,OC0063_9,2024-07-27,90.64,False
C0063,OC0063_10,2024-09-19,99.24,False
C0063,OC0063_11,2024-10-08,91.49,False
C0063,OC0063_12,2024-10-24,142.11,False
C0063,OC0063_13,2024-12-08,126.68,False
C0063,OC0063_14,2024-12-15,104.21,False
C0064,OC0064_1,2023-02-02,69.61,False
C0064,OC0064_2,2023-03-15,49.87,True
C0064,OC0064_3,2023-04-15,128.33,False
C0064,OC0064_4,2023-05-19,143.61,False
C0064,OC0064_5,2023-06-09,83.79,False
C0064,OC0064_6,2023-09-07,84.3,False
C0064,OC0064_7,2024-10-16,100.55,False
C0064,OC0064_8,2024-12-30,78.27,False
C0065,OC0065_1,2023-01-26,112.51,False
C0065,OC0065_2,2023-01-31,80.72,False
C0065,OC0065_3,2023-02-06,74.56,False
C0065,OC0065_4,2023-02-27,66.95,False
C0065,OC0065_5,2023-03-03,46.11,False
C0065,OC0065_6,2023-04-12,132.74,False
C0065,OC0065_7,2023-04-27,49.93,False
C0065,OC0065_8,2023-06-23,32.08,False
C0065,OC0065_9,2023-07-21,120.81,False
C0065,OC0065_10,2023-07-31,136.72,False
C0065,OC0065_11,2023-09-15,78.92,False
C0065,OC0065_12,2023-10-06,5.0,False
C0065,OC0065_13,2024-02-05,78.53,False
C0065,OC0065_14,2024-06-01,108.94,False
C0065,OC0065_15,2024-08-07,117.26,False
C0065,OC0065_16,2024-08-31,52.87,False
C0065,OC0065_17,2024-09-14,73.92,False
C0065,OC0065_18,2024-11-03,90.22,False
C0065,OC0065_19,2024-11-09,107.02,False
C0066,OC0066_1,2023-01-08,104.01,False
C0066,OC0066_2,2023-03-20,70.34,False
C0066,OC0066_3,2023-03-21,79.35,False
C0066,OC0066_4,2023-06-09,83.87,False
C0066,OC0066_5,2023-07-07,68.74,False
C0066,OC0066_6,2023-08-09,118.66,False
C0066,OC0066_7,2023-10-28,71.71,True
C0066,OC0066_8,2023-11-07,82.34,False
C0066,OC0066_9,2023-12-29,100.18,False
C0066,OC0066_10,2024-01-30,157.81,False
C0066,OC0066_11,2024-06-04,101.33,False
C0066,OC0066_12,2024-09-15,84.91,False
C0067,OC0067_1,2023-01-12,77.95,False
C0067,OC0067_2,2023-01-19,56.96,False
C0067,OC0067_3,2023-02-22,110.32,False
C0067,OC0067_4,2023-03-09,47.16,False
C0067,OC0067_5,2023-03-14,83.54,False
C0067,OC0067_6,2023-05-29,78.78,False
C0067,OC0067_7,2023-08-07,93.54,False
C0067,OC0067_8,2023-09-02,117.53,False
C0067,OC0067_9,2024-03-30,164.0,False
C0067,OC0067_10,2024-06-16,84.89,False
C0067,OC0067_11,2024-06-24,63.22,False
C0067,OC0067_12,2024-11-17,60.57,False
C0068,OC0068_1,2023-01-26,98.25,False
C0068,OC0068_2,2023-01-29,112.98,False
C0068,OC0068_3,2023-03-14,91.28,False
C0068,OC0068_4,2023-04-13,9.63,False
C0068,OC0068_5,2023-06-12,70.83,False
C0068,OC0068_6,2023-11-26,127.14,False
C0068,OC0068_7,2023-12-25,122.34,False
C0068,OC0068_8,2024-02-01,45.76,False
C0068,OC0068_9,2024-02-28,70.45,False
C0068,OC0068_10,2024-03-07,99.5,False
C0068,OC0068_11,2024-04-22,111.62,False
C0068,OC0068_12,2024-08-24,78.81,False
C0068,OC0068_13,2024-10-05,130.64,False
C0069,OC0069_1,2023-01-16,66.4,False
C0069,OC0069_2,2023-09-19,79.78,False
C0069,OC0069_3,2023-10-05,93.85,False
C0069,OC0069_4,2023-10-14,117.85,False
C0069,OC0069_5,2023-11-23,115.1,False
C0069,OC0069_6,2024-01-16,68.86,False
C0069,OC0069_7,2024-03-29,58.84,False
C0069,OC0069_8,2024-08-30,124.62,False
C0069,OC0069_9,2024-09-03,66.25,True
C0070,OC0070_1,2023-01-13,64.27,False
C0070,OC0070_2,2023-01-21,75.69,False
C0070,OC0070_3,2023-03-04,117.98,False
C0070,OC0070_4,2023-03-09,70.83,False
C0070,OC0070_5,2023-03-12,86.69,False
C0070,OC0070_6,2023-03-23,39.67,False
C0070,OC0070_7,2023-05-16,78.26,False
C0070,OC0070_8,2023-07-17,61.15,False
C0070,OC0070_9,2023-09-13,47.55,False
C0070,OC0070_10,2023-09-20,81.92,False
C0070,OC0070_11,2023-11-14,97.48,False
C0070,OC0070_12,2023-11-25,79.03,False
C0070,OC0070_13,2024-01-14,62.3,False
C0070,OC0070_14,2024-03-13,47.32,False
C0070,OC0070_15,2024-03-14,152.31,False
C0070,OC0070_16,2024-05-15,58.77,False
C0070,OC0070_17,2024-07-09,95.29,False
C0070,OC0070_18,2024-07-20,63.97,False
C0070,OC0070_19,2024-10-27,90.17,False
C0071,OC0071_1,2023-01-16,101.05,False
C0071,OC0071_2,2023-08-03,72.78,False
C0071,OC0071_3,2023-10-04,48.68,False
C0071,OC0071_4,2023-12-25,80.59,False
C0071,OC0071_5,2024-04-26,82.88,False
C0071,OC0071_6,2024-09-07,30.17,False
C0071,OC0071_7,2024-10-08,65.77,False
C0072,OC0072_1,2023-01-25,139.01,False
C0072,OC0072_2,2023-09-29,5.0,False
C0072,OC0072_3,2023-12-03,58.43,False
C0072,OC0072_4,2023-12-22,67.45,True
C0072,OC0072_5,2024-02-13,76.62,False
C0072,OC0072_6,2024-02-23,74.83,False
C0072,OC0072_7,2024-07-13,44.49,False
C0073,OC0073_1,2023-07-06,68.07,False
C0073,OC0073_2,2023-09-04,133.18,False
C0073,OC0073_3,2024-03-14,34.45,False
C0073,OC0073_4,2024-07-29,68.03,False
C0074,OC0074_1,2023-09-03,47.41,False
C0074,OC0074_2,2024-08-04,134.62,False
C0075,OC0075_1,2023-02-01,69.69,False
C0075,OC0075_2,2023-03-03,124.99,True
C0075,OC0075_3,2023-03-04,67.85,False
C0075,OC0075_4,2023-07-25,56.54,False
C0075,OC0075_5,2023-08-08,45.61,False
C0075,OC0075_6,2023-08-22,87.49,False
C0075,OC0075_7,2023-09-14,78.61,False
C0075,OC0075_8,2023-09-23,113.66,True
C0075,OC0075_9,2023-12-01,38.09,False
C0075,OC0075_10,2023-12-15,10.48,False
C0075,OC0075_11,2024-01-11,73.59,False
C0075,OC0075_12,2024-01-17,28.19,False
C0075,OC0075_13,2024-04-18,76.98,False
C0075,OC0075_14,2024-05-06,38.9,False
C0075,OC0075_15,2024-05-21,100.28,False
C0075,OC0075_16,2024-10-10,110.24,False
C0076,OC0076_1,2023-02-22,100.88,False
C0076,OC0076_2,2023-06-20,56.05,False
C0076,OC0076_3,2023-09-24,78.08,False
C0076,OC0076_4,2023-11-02,66.38,False
C0076,OC0076_5,2023-11-11,132.05,False
C0076,OC0076_6,2024-02-19,106.51,False
C0076,OC0076_7,2024-03-11,70.99,False
C0076,OC0076_8,2024-04-28,69.39,False
C0076,OC0076_9,2024-06-21,136.17,False
C0076,OC0076_10,2024-06-22,133.05,False
C0076,OC0076_11,2024-06-30,95.55,False
C0076,OC0076_12,2024-08-15,80.89,False
C0076,OC0076_13,2024-10-09,44.97,False
C0077,OC0077_1,2023-01-24,64.96,False
C0077,OC0077_2,2023-03-27,69.55,False
C0077,OC0077_3,2023-07-13,33.03,False
C0077,OC0077_4,2023-07-30,65.68,False
C0077,OC0077_5,2023-10-01,76.3,False
C0077,OC0077_6,2023-11-07,100.13,False
C0077,OC0077_7,2023-12-13,112.76,False
C0077,OC0077_8,2024-02-07,103.34,False
C0077,OC0077_9,2024-03-02,90.49,False
C0077,OC0077_10,2024-04-01,81.5,False
C0077,OC0077_11,2024-05-24,87.43,True
C0077,OC0077_12,2024-05-25,63.8,False
C0077,OC0077_13,2024-06-03,84.02,False
C0077,OC0077_14,2024-08-20,76.14,False
C0077,OC0077_15,2024-09-28,150.37,False
C0077,OC0077_16,2024-09-30,88.19,False
C0077,OC0077_17,2024-11-26,20.62,False
C0077,OC0077_18,2024-12-05,68.02,False
C0077,OC0077_19,2024-12-08,72.9,False
C0078,OC0078_1,2023-01-01,5.0,False
C0078,OC0078_2,2023-01-05,118.17,False
C0078,OC0078_3,2023-02-08,136.62,False
C0078,OC0078_4,2023-02-23,41.22,False
C0078,OC0078_5,2023-03-27,80.34,False
C0078,OC0078_6,2023-07-03,129.46,False
C0078,OC0078_7,2023-11-22,94.35,False
C0078,OC0078_8,2024-01-19,41.15,False
C0078,OC0078_9,2024-01-26,82.29,False
C0078,OC0078_10,2024-02-19,94.44,False
C0078,OC0078_11,2024-03-07,84.41,False
C0078,OC0078_12,2024-08-06,112.61,False
C0078,OC0078_13,2024-08-23,114.76,False
C0078,OC0078_14,2024-10-30,75.91,False
C0078,OC0078_15,2024-12-12,102.79,False
C0079,OC0079_1,2023-01-09,82.77,False
C0079,OC0079_2,2023-01-29,49.0,False
C0079,OC0079_3,2023-02-20,48.0,False
C0079,OC0079_4,2023-02-23,58.01,False
C0079,OC0079_5,2023-03-31,54.91,False
C0079,OC0079_6,2023-04-12,49.22,False
C0079,OC0079_7,2023-05-04,81.59,False
C0079,OC0079_8,2023-07-19,98.91,False
C0079,OC0079_9,2023-08-11,100.55,False
C0079,OC0079_10,2023-08-16,31.11,False
C0079,OC0079_11,2023-10-02,72.89,False
C0079,OC0079_12,2023-10-22,70.02,False
C0079,OC0079_13,2023-11-03,122.12,False
C0079,OC0079_14,2023-11-17,73.99,False
C0079,OC0079_15,2024-02-27,79.09,False
C0079,OC0079_16,2024-09-07,39.54,False
C0079,OC0079_17,2024-09-23,57.29,False
C0079,OC0079_18,2024-10-03,37.96,False
C0079,OC0079_19,2024-11-12,83.47,False
C0080,OC0080_1,2023-02-15,138.66,False
C0080,OC0080_2,2023-10-07,121.48,False
C0080,OC0080_3,2023-11-20,131.3,False
C0080,OC0080_4,2024-01-20,108.53,False
C0080,OC0080_5,2024-02-25,73.84,False
C0080,OC0080_6,2024-03-03,69.86,False
C0080,OC0080_7,2024-03-09,58.39,False
C0080,OC0080_8,2024-05-05,9.34,False
C0080,OC0080_9,2024-05-22,73.39,False
C0080,OC0080_10,2024-07-17,123.73,False
C0080,OC0080_11,2024-08-08,123.33,False
C0080,OC0080_12,2024-10-14,151.92,False
C0081,OC0081_1,2023-03-01,139.08,False
C0081,OC0081_2,2023-06-02,128.29,False
C0081,OC0081_3,2023-08-12,66.59,False
C0081,OC0081_4,2023-09-13,47.36,False
C0081,OC0081_5,2024-02-12,46.63,False
C0081,OC0081_6,2024-03-13,60.11,False
C0081,OC0081_7,2024-06-12,64.17,False
C0081,OC0081_8,2024-07-06,71.68,False
C0082,OC0082_1,2023-04-29,36.18,False
C0082,OC0082_2,2023-05-18,58.42,False
C0082,OC0082_3,2024-01-31,57.17,False
C0082,OC0082_4,2024-04-19,31.85,True
C0082,OC0082_5,2024-06-19,69.98,False
C0082,OC0082_6,2024-09-03,36.36,False
C0083,OC0083_1,2023-02-17,34.97,True
C0083,OC0083_2,2023-07-16,124.75,False
C0083,OC0083_3,2023-08-13,85.91,False
C0083,OC0083_4,2023-09-10,95.2,False
C0083,OC0083_5,2023-10-11,130.41,False
C0083,OC0083_6,2023-12-11,67.83,False
C0083,OC0083_7,2023-12-25,43.61,False
C0083,OC0083_8,2024-01-16,55.4,False
C0083,OC0083_9,2024-02-07,41.21,False
C0083,OC0083_10,2024-04-19,114.51,False
C0083,OC0083_11,2024-05-16,140.55,False
C0083,OC0083_12,2024-08-04,84.23,False
C0084,OC0084_1,2023-01-20,59.35,False
C0084,OC0084_2,2023-03-11,72.4,False
C0084,OC0084_3,2023-03-17,93.16,False
C0084,OC0084_4,2023-05-19,15.08,False
C0084,OC0084_5,2023-06-12,92.32,False
C0084,OC0084_6,2023-06-20,108.83,False
C0084,OC0084_7,2023-08-09,81.46,False
C0084,OC0084_8,2023-08-19,11.64,False
C0084,OC0084_9,2024-06-11,69.98,False
C0084,OC0084_10,2024-07-16,90.1,False
C0084,OC0084_11,2024-07-21,111.17,False
C0084,OC0084_12,2024-09-08,106.27,False
C0084,OC0084_13,2024-11-28,77.38,False
C0084,OC0084_14,2024-12-18,60.94,False
C0085,OC0085_1,2023-07-14,40.73,False
C0085,OC0085_2,2023-09-18,74.88,False
C0085,OC0085_3,2023-09-22,117.17,False
C0085,OC0085_4,2024-03-31,97.09,False
C0085,OC0085_5,2024-05-10,74.41,False
C0085,OC0085_6,2024-09-20,92.55,False
C0085,OC0085_7,2024-10-25,97.47,False
C0086,OC0086_1,2023-05-16,45.66,False
C0086,OC0086_2,2023-05-17,37.72,False
C0086,OC0086_3,2023-05-30,84.98,False
C0086,OC0086_4,2023-07-15,90.54,False
C0086,OC0086_5,2023-09-26,95.49,False
C0086,OC0086_6,2024-02-21,55.96,True
C0086,OC0086_7,2024-09-20,63.85,False
C0087,OC0087_1,2023-06-18,56.88,False
C0087,OC0087_2,2023-07-24,178.82,False
C0087,OC0087_3,2023-10-09,38.6,False
C0087,OC0087_4,2023-10-14,52.7,True
C0087,OC0087_5,2024-02-12,73.67,False
C0088,OC0088_1,2023-03-01,67.52,False
C0088,OC0088_2,2023-04-13,80.64,True
C0088,OC0088_3,2023-04-30,99.89,False
C0088,OC0088_4,2023-06-04,38.98,False
C0088,OC0088_5,2023-07-20,75.74,False
C0088,OC0088_6,2023-09-08,69.72,False
C0088,OC0088_7,2023-10-05,126.32,False
C0088,OC0088_8,2023-11-06,93.33,False
C0088,OC0088_9,2023-11-12,98.57,False
C0088,OC0088_10,2024-01-25,74.29,False
C0088,OC0088_11,2024-03-01,66.77,False
C0088,OC0088_12,2024-04-05,86.13,False
C0088,OC0088_13,2024-06-07,61.43,False
C0088,OC0088_14,2024-10-08,52.81,False
C0088,OC0088_15,2024-11-27,64.13,False
C0088,OC0088_16,2024-12-26,110.47,False
C0089,OC0089_1,2023-02-15,46.15,False
C0089,OC0089_2,2023-02-20,67.54,False
C0089,OC0089_3,2023-02-27,35.63,False
C0089,OC0089_4,2023-04-16,68.86,False
C0089,OC0089_5,2023-08-03,53.74,False
C0089,OC0089_6,2023-09-13,83.73,False
C0089,OC0089_7,2023-09-18,78.03,False
C0089,OC0089_8,2023-10-24,74.51,False
C0089,OC0089_9,2023-11-06,83.42,False
C0089,OC0089_10,2024-01-19,96.18,False
C0089,OC0089_11,2024-01-30,107.55,False
C0089,OC0089_12,2024-02-01,111.88,False
C0089,OC0089_13,2024-04-19,59.67,False
C0089,OC0089_14,2024-08-12,115.11,False
C0089,OC0089_15,2024-11-24,81.24,False
C0089,OC0089_16,2024-11-25,71.31,False
C0089,OC0089_17,2024-12-27,51.73,False
C0090,OC0090_1,2023-04-21,58.42,False
C0090,OC0090_2,2023-04-28,48.76,False
C0090,OC0090_3,2023-05-15,115.49,False
C0090,OC0090_4,2023-08-14,67.39,True
C0090,OC0090_5,2023-12-19,92.64,False
C0090,OC0090_6,2023-12-23,98.48,False
C0090,OC0090_7,2024-01-27,94.15,False
C0090,OC0090_8,2024-03-12,100.16,False
C0090,OC0090_9,2024-05-14,93.81,False
C0090,OC0090_10,2024-06-23,62.3,False
C0090,OC0090_11,2024-11-09,72.4,False
C0090,OC0090_12,2024-11-13,114.58,True
C0090,OC0090_13,2024-12-19,66.58,False
C0090,OC0090_14,2024-12-29,81.28,False
C0091,OC0091_1,2023-05-12,126.2,False
C0091,OC0091_2,2024-11-13,111.54,False
C0092,OC0092_1,2023-01-29,89.72,False
C0092,OC0092_2,2023-07-12,58.09,False
C0092,OC0092_3,2023-07-18,54.32,False
C0092,OC0092_4,2023-09-15,80.57,False
C0092,OC0092_5,2023-09-24,65.5,False
C0092,OC0092_6,2023-09-28,43.54,False
C0092,OC0092_7,2023-10-06,51.89,False
C0092,OC0092_8,2023-11-05,5.0,False
C0092,OC0092_9,2023-11-15,123.92,False
C0092,OC0092_10,2023-11-18,119.57,False
C0092,OC0092_11,2023-11-26,100.19,True
C0092,OC0092_12,2023-12-13,48.88,False
C0092,OC0092_13,2024-01-03,81.94,False
C0092,OC0092_14,2024-01-11,69.05,False
C0092,OC0092_15,2024-01-21,75.3,True
C0092,OC0092_16,2024-10-23,130.9,False
C0093,OC0093_1,2023-03-05,84.42,False
C0093,OC0093_2,2023-03-22,39.72,False
C0093,OC0093_3,2023-03-31,63.09,False
C0093,OC0093_4,2023-04-30,66.12,False
C0093,OC0093_5,2023-05-06,78.77,False
C0093,OC0093_6,2023-05-16,66.78,False
C0093,OC0093_7,2023-06-08,120.48,False
C0093,OC0093_8,2023-06-15,100.61,False
C0093,OC0093_9,2023-07-28,38.59,False
C0093,OC0093_10,2023-10-05,73.85,False
C0093,OC0093_11,2024-02-16,48.06,False
C0093,OC0093_12,2024-05-12,39.6,False
C0093,OC0093_13,2024-05-23,77.92,True
C0093,OC0093_14,2024-06-01,82.37,False
C0093,OC0093_15,2024-07-10,112.72,False
C0093,OC0093_16,2024-07-12,100.89,True
C0093,OC0093_17,2024-07-15,37.94,True
C0093,OC0093_18,2024-10-14,42.93,False
C0094,OC0094_1,2023-01-14,164.13,False
C0094,OC0094_2,2023-01-21,23.27,False
C0094,OC0094_3,2023-04-13,5.0,False
C0094,OC0094_4,2023-04-27,104.29,False
C0094,OC0094_5,2023-07-07,65.88,False
C0094,OC0094_6,2023-09-23,27.49,False
C0094,OC0094_7,2024-02-20,73.16,False
C0094,OC0094_8,2024-05-11,71.18,False
C0094,OC0094_9,2024-05-29,86.43,True
C0094,OC0094_10,2024-07-31,96.48,False
C0094,OC0094_11,2024-08-12,86.2,False
C0094,OC0094_12,2024-09-07,94.78,False
C0094,OC0094_13,2024-10-19,75.0,False
C0095,OC0095_1,2023-05-13,57.64,True
C0095,OC0095_2,2023-08-01,54.15,False
C0095,OC0095_3,2024-01-05,95.75,False
C0095,OC0095_4,2024-02-05,76.72,False
C0095,OC0095_5,2024-05-12,86.33,False
C0095,OC0095_6,2024-06-12,114.01,True
C0095,OC0095_7,2024-09-08,9.9,False
C0095,OC0095_8,2024-11-22,102.9,False
C0096,OC0096_1,2023-01-23,62.75,False
C0096,OC0096_2,2024-06-11,78.43,True
C0096,OC0096_3,2024-10-30,75.37,False
C0097,OC0097_1,2023-01-30,76.25,False
C0097,OC0097_2,2023-04-15,5.0,False
C0097,OC0097_3,2023-05-05,90.15,False
C0097,OC0097_4,2023-05-27,108.87,False
C0097,OC0097_5,2023-05-30,75.03,False
C0097,OC0097_6,2023-06-04,73.86,False
C0097,OC0097_7,2023-06-09,24.56,False
C0097,OC0097_8,2023-10-30,125.26,False
C0097,OC0097_9,2023-12-11,86.6,False
C0097,OC0097_10,2024-01-15,26.28,False
C0097,OC0097_11,2024-05-09,14.83,False
C0097,OC0097_12,2024-05-14,78.36,False
C0097,OC0097_13,2024-07-06,58.21,False
C0097,OC0097_14,2024-07-19,55.97,False
C0097,OC0097_15,2024-07-30,56.81,False
C0097,OC0097_16,2024-08-09,43.59,False
C0097,OC0097_17,2024-08-26,84.75,False
C0097,OC0097_18,2024-12-04,76.01,False
C0097,OC0097_19,2024-12-24,74.83,False
C0098,OC0098_1,2023-01-06,35.06,False
C0098,OC0098_2,2023-06-22,92.64,False
C0098,OC0098_3,2023-07-11,173.5,False
C0098,OC0098_4,2023-09-02,40.93,False
C0098,OC0098_5,2023-09-26,50.76,False
C0098,OC0098_6,2023-09-27,67.92,False
C0098,OC0098_7,2023-11-07,38.2,False
C0098,OC0098_8,2023-11-12,88.97,False
C0098,OC0098_9,2023-11-29,102.73,False
C0098,OC0098_10,2024-02-18,88.27,False
C0098,OC0098_11,2024-04-26,84.02,False
C0098,OC0098_12,2024-06-14,102.59,False
C0098,OC0098_13,2024-07-20,73.39,False
C0099,OC0099_1,2024-01-31,92.42,False
C0099,OC0099_2,2024-09-19,55.77,False
C0100,OC0100_1,2023-11-07,96.63,False
C0100,OC0100_2,2024-03-04,99.24,False
C0100,OC0100_3,2024-09-10,93.59,False
C0100,OC0100_4,2024-10-18,74.22,False
C0100,OC0100_5,2024-11-04,79.33,False
C0101,OC0101_1,2023-07-10,26.4,False
C0101,OC0101_2,2023-10-02,66.26,False
C0101,OC0101_3,2024-11-19,50.82,False
C0101,OC0101_4,2024-12-14,139.29,False
C0102,OC0102_1,2023-02-25,105.54,False
C0102,OC0102_2,2023-05-26,63.73,False
C0102,OC0102_3,2023-06-12,74.98,False
C0102,OC0102_4,2023-07-06,135.43,False
C0102,OC0102_5,2023-08-02,77.56,False
C0102,OC0102_6,2023-10-04,115.4,False
C0102,OC0102_7,2023-10-30,33.65,False
C0102,OC0102_8,2024-01-03,119.8,False
C0102,OC0102_9,2024-05-24,72.35,False
C0102,OC0102_10,2024-07-05,102.44,True
C0102,OC0102_11,2024-10-28,75.02,False
C0103,OC0103_1,2023-01-08,67.69,False
C0103,OC0103_2,2023-06-30,69.38,False
C0103,OC0103_3,2023-08-19,40.03,False
C0103,OC0103_4,2023-09-08,93.67,False
C0103,OC0103_5,2023-09-23,13.94,False
C0103,OC0103_6,2024-01-30,75.8,False
C0103,OC0103_7,2024-02-05,5.0,False
C0103,OC0103_8,2024-02-07,79.41,False
C0103,OC0103_9,2024-03-10,99.0,False
C0103,OC0103_10,2024-04-24,46.76,False
C0103,OC0103_11,2024-05-12,81.01,False
C0103,OC0103_12,2024-05-18,56.33,False
C0103,OC0103_13,2024-08-04,61.36,False
C0103,OC0103_14,2024-12-11,63.73,False
C0104,OC0104_1,2023-07-10,107.78,False
C0104,OC0104_2,2024-08-03,86.29,False
C0105,OC0105_1,2023-01-13,34.42,False
C0105,OC0105_2,2023-01-28,95.1,False
C0105,OC0105_3,2023-03-07,56.38,False
C0105,OC0105_4,2023-04-02,65.9,False
C0105,OC0105_5,2023-05-15,102.26,True
C0105,OC0105_6,2023-08-14,108.47,False
C0105,OC0105_7,2023-12-04,115.38,False
C0105,OC0105_8,2023-12-28,99.61,False
C0105,OC0105_9,2024-03-15,73.28,False
C0105,OC0105_10,2024-05-18,70.94,False
C0105,OC0105_11,2024-06-25,67.7,False
C0105,OC0105_12,2024-06-27,45.13,False
C0105,OC0105_13,2024-09-17,52.85,False
C0105,OC0105_14,2024-10-09,110.94,False
C0105,OC0105_15,2024-10-24,58.98,False
C0106,OC0106_1,2023-01-14,18.02,False
C0106,OC0106_2,2023-04-27,128.55,False
C0106,OC0106_3,2023-05-16,124.69,False
C0106,OC0106_4,2023-10-02,47.47,False
C0106,OC0106_5,2024-01-07,76.14,False
C0106,OC0106_6,2024-03-25,50.9,False
C0106,OC0106_7,2024-08-26,50.68,False
C0106,OC0106_8,2024-11-24,66.91,True
C0107,OC0107_1,2023-02-23,5.94,False
C0107,OC0107_2,2023-08-04,105.63,False
C0107,OC0107_3,2024-02-12,41.05,False
C0107,OC0107_4,2024-05-18,59.34,False
C0107,OC0107_5,2024-08-01,119.08,False
C0108,OC0108_1,2023-01-09,94.37,False
C0108,OC0108_2,2023-04-08,78.86,False
C0108,OC0108_3,2023-07-01,36.67,False
C0108,OC0108_4,2023-07-29,78.2,False
C0108,OC0108_5,2023-10-28,63.79,False
C0108,OC0108_6,2023-11-23,111.76,False
C0108,OC0108_7,2024-03-06,46.73,False
