id,date,qty
HOBBIES_1_268,2023-02-11,27
HOBBIES_1_268,2023-02-12,30
HOBBIES_1_268,2023-02-13,33
HOBBIES_1_268,2023-02-14,45
HOBBIES_1_268,2023-02-15,40
HOBBIES_1_268,2023-02-16,44
HOBBIES_1_268,2023-02-17,30
HOBBIES_1_268,2023-02-18,29
HOBBIES_1_268,2023-02-19,30
HOBBIES_1_268,2023-02-20,43
HOBBIES_1_268,2023-02-21,45
HOBBIES_1_268,2023-02-22,44
HOBBIES_1_268,2023-02-23,43
HOBBIES_1_268,2023-02-24,27
HOBBIES_1_268,2023-02-25,30
HOBBIES_1_268,2023-02-26,38
HOBBIES_1_268,2023-02-27,38
HOBBIES_1_268,2023-02-28,44
HOBBIES_1_268,2023-03-01,48
HOBBIES_1_268,2023-03-02,45
HOBBIES_1_268,2023-03-03,28
HOBBIES_1_268,2023-03-04,26
HOBBIES_1_268,2023-03-05,33
HOBBIES_1_268,2023-03-06,35
HOBBIES_1_268,2023-03-07,75
HOBBIES_1_268,2023-03-08,44
HOBBIES_1_268,2023-03-09,34
HOBBIES_1_268,2023-03-10,30
HOBBIES_1_268,2023-03-11,22
HOBBIES_1_268,2023-03-12,32
HOBBIES_1_268,2023-03-13,38
HOBBIES_1_268,2023-03-14,42
HOBBIES_1_268,2023-03-15,51
HOBBIES_1_268,2023-03-16,47
HOBBIES_1_268,2023-03-17,34
HOBBIES_1_268,2023-03-18,24
HOBBIES_1_268,2023-03-19,34
HOBBIES_1_268,2023-03-20,41
HOBBIES_1_268,2023-03-21,46
HOBBIES_1_268,2023-03-22,50
HOBBIES_1_268,2023-03-23,37
HOBBIES_1_268,2023-03-24,42
HOBBIES_1_268,2023-03-25,28
HOBBIES_1_268,2023-03-26,35
HOBBIES_1_268,2023-03-27,32
HOBBIES_1_268,2023-03-28,40
HOBBIES_1_268,2023-03-29,53
HOBBIES_1_268,2023-03-30,41
HOBBIES_1_268,2023-03-31,38
HOBBIES_1_268,2023-04-01,32
HOBBIES_1_268,2023-04-02,32
HOBBIES_1_268,2023-04-03,44
HOBBIES_1_268,2023-04-04,43
HOBBIES_1_268,2023-04-05,38
HOBBIES_1_268,2023-04-06,38
HOBBIES_1_268,2023-04-07,37
HOBBIES_1_268,2023-04-08,32
HOBBIES_1_268,2023-04-09,27
HOBBIES_1_268,2023-04-10,36
HOBBIES_1_268,2023-04-11,42
HOBBIES_1_268,2023-04-12,44
HOBBIES_1_268,2023-04-13,36
HOBBIES_1_268,2023-04-14,33
HOBBIES_1_268,2023-04-15,29
HOBBIES_1_268,2023-04-16,35
HOBBIES_1_268,2023-04-17,41
HOBBIES_1_268,2023-04-18,44
HOBBIES_1_268,2023-04-19,44
HOBBIES_1_268,2023-04-20,42
HOBBIES_1_268,2023-04-21,32
HOBBIES_1_268,2023-04-22,27
HOBBIES_1_268,2023-04-23,29
HOBBIES_1_268,2023-04-24,36
HOBBIES_1_268,2023-04-25,39
HOBBIES_1_268,2023-04-26,46
HOBBIES_1_268,2023-04-27,67
HOBBIES_1_268,2023-04-28,29
HOBBIES_1_268,2023-04-29,31
HOBBIES_1_268,2023-04-30,31
HOBBIES_1_268,2023-05-01,39
HOBBIES_1_268,2023-05-02,44
HOBBIES_1_268,2023-05-03,39
HOBBIES_1_268,2023-05-04,36
HOBBIES_1_268,2023-05-05,35
HOBBIES_1_268,2023-05-06,34
HOBBIES_1_268,2023-05-07,25
HOBBIES_1_268,2023-05-08,39
HOBBIES_1_268,2023-05-09,49
HOBBIES_1_268,2023-05-10,44
HOBBIES_1_268,2023-05-11,43
HOBBIES_1_268,2023-05-12,32
HOBBIES_1_268,2023-05-13,30
HOBBIES_1_268,2023-05-14,27
HOBBIES_1_268,2023-05-15,29
HOBBIES_1_268,2023-05-16,47
HOBBIES_1_268,2023-05-17,40
HOBBIES_1_268,2023-05-18,39
HOBBIES_1_268,2023-05-19,29
HOBBIES_1_268,2023-05-20,26
HOBBIES_1_268,2023-05-21,31
HOBBIES_1_268,2023-05-22,35
HOBBIES_1_268,2023-05-23,45
HOBBIES_1_268,2023-05-24,46
HOBBIES_1_268,2023-05-25,42
HOBBIES_1_268,2023-05-26,35
HOBBIES_1_268,2023-05-27,34
HOBBIES_1_268,2023-05-28,28
HOBBIES_1_268,2023-05-29,37
HOBBIES_1_268,2023-05-30,47
HOBBIES_1_268,2023-05-31,74
HOBBIES_1_268,2023-06-01,34
HOBBIES_1_268,2023-06-02,32
HOBBIES_1_268,2023-06-03,34
HOBBIES_1_268,2023-06-04,32
HOBBIES_1_268,2023-06-05,37
HOBBIES_1_268,2023-06-06,41
HOBBIES_1_268,2023-06-07,42
HOBBIES_1_268,2023-06-08,41
HOBBIES_1_268,2023-06-09,32
HOBBIES_1_268,2023-06-10,44
HOBBIES_1_268,2023-06-11,31
HOBBIES_1_268,2023-06-12,34
HOBBIES_1_268,2023-06-13,44
HOBBIES_1_268,2023-06-14,56
HOBBIES_1_268,2023-06-15,32
HOBBIES_1_268,2023-06-16,34
HOBBIES_1_268,2023-06-17,27
HOBBIES_1_268,2023-06-18,32
HOBBIES_1_268,2023-06-19,36
HOBBIES_1_268,2023-06-20,44
HOBBIES_1_268,2023-06-21,48
HOBBIES_1_268,2023-06-22,39
HOBBIES_1_268,2023-06-23,36
HOBBIES_1_268,2023-06-24,22
HOBBIES_1_268,2023-06-25,35
HOBBIES_1_268,2023-06-26,37
HOBBIES_1_268,2023-06-27,45
HOBBIES_1_268,2023-06-28,37
HOBBIES_1_268,2023-06-29,35
HOBBIES_1_268,2023-06-30,33
HOBBIES_1_268,2023-07-01,28
HOBBIES_1_268,2023-07-02,30
HOBBIES_1_268,2023-07-03,39
HOBBIES_1_268,2023-07-04,33
HOBBIES_1_268,2023-07-05,46
HOBBIES_1_268,2023-07-06,38
HOBBIES_1_268,2023-07-07,31
HOBBIES_1_268,2023-07-08,24
HOBBIES_1_268,2023-07-09,31
HOBBIES_1_268,2023-07-10,26
HOBBIES_1_268,2023-07-11,42
HOBBIES_1_268,2023-07-12,35
HOBBIES_1_268,2023-07-13,37
HOBBIES_1_268,2023-07-14,31
HOBBIES_1_268,2023-07-15,31
HOBBIES_1_268,2023-07-16,28
HOBBIES_1_268,2023-07-17,32
HOBBIES_1_268,2023-07-18,37
HOBBIES_1_268,2023-07-19,46
HOBBIES_1_268,2023-07-20,39
HOBBIES_1_268,2023-07-21,30
HOBBIES_1_268,2023-07-22,27
HOBBIES_1_268,2023-07-23,24
HOBBIES_1_268,2023-07-24,35
HOBBIES_1_268,2023-07-25,32
HOBBIES_1_268,2023-07-26,43
HOBBIES_1_268,2023-07-27,37
HOBBIES_1_268,2023-07-28,38
HOBBIES_1_268,2023-07-29,24
HOBBIES_1_268,2023-07-30,28
HOBBIES_1_268,2023-07-31,39
HOBBIES_1_268,2023-08-01,43
HOBBIES_1_268,2023-08-02,37
HOBBIES_1_268,2023-08-03,37
HOBBIES_1_268,2023-08-04,30
HOBBIES_1_268,2023-08-05,27
HOBBIES_1_268,2023-08-06,26
HOBBIES_1_268,2023-08-07,33
HOBBIES_1_268,2023-08-08,32
HOBBIES_1_268,2023-08-09,40
HOBBIES_1_268,2023-08-10,37
HOBBIES_1_268,2023-08-11,29
HOBBIES_1_268,2023-08-12,22
HOBBIES_1_268,2023-08-13,30
HOBBIES_1_268,2023-08-14,34
HOBBIES_1_268,2023-08-15,35
HOBBIES_1_268,2023-08-16,38
HOBBIES_1_268,2023-08-17,30
HOBBIES_1_268,2023-08-18,27
HOBBIES_1_268,2023-08-19,25
HOBBIES_1_268,2023-08-20,31
HOBBIES_1_268,2023-08-21,30
HOBBIES_1_268,2023-08-22,40
HOBBIES_1_268,2023-08-23,36
HOBBIES_1_268,2023-08-24,36
HOBBIES_1_268,2023-08-25,29
HOBBIES_1_268,2023-08-26,28
HOBBIES_1_268,2023-08-27,26
HOBBIES_1_268,2023-08-28,27
HOBBIES_1_268,2023-08-29,32
HOBBIES_1_268,2023-08-30,36
HOBBIES_1_268,2023-08-31,30
HOBBIES_1_268,2023-09-01,30
HOBBIES_1_268,2023-09-02,25
HOBBIES_1_268,2023-09-03,33
HOBBIES_1_268,2023-09-04,26
HOBBIES_1_268,2023-09-05,38
HOBBIES_1_268,2023-09-06,34
HOBBIES_1_268,2023-09-07,33
HOBBIES_1_268,2023-09-08,29
HOBBIES_1_268,2023-09-09,20
HOBBIES_1_268,2023-09-10,27
HOBBIES_1_268,2023-09-11,38
HOBBIES_1_268,2023-09-12,35
HOBBIES_1_268,2023-09-13,39
HOBBIES_1_268,2023-09-14,38
HOBBIES_1_268,2023-09-15,28
HOBBIES_1_268,2023-09-16,24
HOBBIES_1_268,2023-09-17,21
HOBBIES_1_268,2023-09-18,34
HOBBIES_1_268,2023-09-19,36
HOBBIES_1_268,2023-09-20,34
HOBBIES_1_268,2023-09-21,35
HOBBIES_1_268,2023-09-22,27
HOBBIES_1_268,2023-09-23,24
HOBBIES_1_268,2023-09-24,28
HOBBIES_1_268,2023-09-25,27
HOBBIES_1_268,2023-09-26,40
HOBBIES_1_268,2023-09-27,32
HOBBIES_1_268,2023-09-28,32
HOBBIES_1_268,2023-09-29,34
HOBBIES_1_268,2023-09-30,28
HOBBIES_1_268,2023-10-01,27
HOBBIES_1_268,2023-10-02,29
HOBBIES_1_268,2023-10-03,35
HOBBIES_1_268,2023-10-04,38
HOBBIES_1_268,2023-10-05,34
HOBBIES_1_268,2023-10-06,29
HOBBIES_1_268,2023-10-07,25
HOBBIES_1_268,2023-10-08,26
HOBBIES_1_268,2023-10-09,27
HOBBIES_1_268,2023-10-10,35
HOBBIES_1_268,2023-10-11,41
HOBBIES_1_268,2023-10-12,30
HOBBIES_1_268,2023-10-13,28
HOBBIES_1_268,2023-10-14,23
HOBBIES_1_268,2023-10-15,27
HOBBIES_1_268,2023-10-16,30
HOBBIES_1_268,2023-10-17,42
HOBBIES_1_268,2023-10-18,40
HOBBIES_1_268,2023-10-19,30
HOBBIES_1_268,2023-10-20,31
HOBBIES_1_268,2023-10-21,24
HOBBIES_1_268,2023-10-22,25
HOBBIES_1_268,2023-10-23,33
HOBBIES_1_268,2023-10-24,35
HOBBIES_1_268,2023-10-25,41
HOBBIES_1_268,2023-10-26,32
HOBBIES_1_268,2023-10-27,27
HOBBIES_1_268,2023-10-28,36
HOBBIES_1_268,2023-10-29,25
HOBBIES_1_268,2023-10-30,35
HOBBIES_1_268,2023-10-31,39
HOBBIES_1_268,2023-11-01,45
HOBBIES_1_268,2023-11-02,64
HOBBIES_1_268,2023-11-03,26
HOBBIES_1_268,2023-11-04,26
HOBBIES_1_268,2023-11-05,24
HOBBIES_1_268,2023-11-06,30
HOBBIES_1_268,2023-11-07,35
HOBBIES_1_268,2023-11-08,34
HOBBIES_1_268,2023-11-09,31
HOBBIES_1_268,2023-11-10,29
HOBBIES_1_268,2023-11-11,23
HOBBIES_1_268,2023-11-12,30
HOBBIES_1_268,2023-11-13,29
HOBBIES_1_268,2023-11-14,48
HOBBIES_1_268,2023-11-15,37
HOBBIES_1_268,2023-11-16,36
HOBBIES_1_268,2023-11-17,26
HOBBIES_1_268,2023-11-18,31
HOBBIES_1_268,2023-11-19,31
HOBBIES_1_268,2023-11-20,51
HOBBIES_1_268,2023-11-21,33
HOBBIES_1_268,2023-11-22,40
HOBBIES_1_268,2023-11-23,32
HOBBIES_1_268,2023-11-24,34
HOBBIES_1_268,2023-11-25,29
HOBBIES_1_268,2023-11-26,28
HOBBIES_1_268,2023-11-27,25
HOBBIES_1_268,2023-11-28,35
HOBBIES_1_268,2023-11-29,42
HOBBIES_1_268,2023-11-30,40
HOBBIES_1_268,2023-12-01,34
HOBBIES_1_268,2023-12-02,23
HOBBIES_1_268,2023-12-03,29
HOBBIES_1_268,2023-12-04,55
HOBBIES_1_268,2023-12-05,32
HOBBIES_1_268,2023-12-06,40
HOBBIES_1_268,2023-12-07,37
HOBBIES_1_268,2023-12-08,30
HOBBIES_1_268,2023-12-09,22
HOBBIES_1_268,2023-12-10,28
HOBBIES_1_268,2023-12-11,33
HOBBIES_1_268,2023-12-12,39
HOBBIES_1_268,2023-12-13,38
HOBBIES_1_268,2023-12-14,53
HOBBIES_1_268,2023-12-15,31
HOBBIES_1_268,2023-12-16,29
HOBBIES_1_268,2023-12-17,28
HOBBIES_1_268,2023-12-18,49
HOBBIES_1_268,2023-12-19,40
HOBBIES_1_268,2023-12-20,33
HOBBIES_1_268,2023-12-21,39
HOBBIES_1_268,2023-12-22,31
HOBBIES_1_268,2023-12-23,28
HOBBIES_1_268,2023-12-24,32
HOBBIES_1_268,2023-12-25,28
HOBBIES_1_268,2023-12-26,32
HOBBIES_1_268,2023-12-27,43
HOBBIES_1_268,2023-12-28,38
HOBBIES_1_268,2023-12-29,32
HOBBIES_1_268,2023-12-30,27
HOBBIES_1_268,2023-12-31,31
HOBBIES_1_268,2024-01-01,38
HOBBIES_1_268,2024-01-02,43
HOBBIES_1_268,2024-01-03,41
HOBBIES_1_268,2024-01-04,30
HOBBIES_1_268,2024-01-05,35
HOBBIES_1_268,2024-01-06,32
HOBBIES_1_268,2024-01-07,32
HOBBIES_1_268,2024-01-08,32
HOBBIES_1_268,2024-01-09,44
HOBBIES_1_268,2024-01-10,46
HOBBIES_1_268,2024-01-11,45
HOBBIES_1_268,2024-01-12,30
HOBBIES_1_268,2024-01-13,28
HOBBIES_1_268,2024-01-14,32
HOBBIES_1_268,2024-01-15,36
HOBBIES_1_268,2024-01-16,37
HOBBIES_1_268,2024-01-17,45
HOBBIES_1_268,2024-01-18,41
HOBBIES_1_268,2024-01-19,33
HOBBIES_1_268,2024-01-20,30
HOBBIES_1_268,2024-01-21,30
HOBBIES_1_268,2024-01-22,42
HOBBIES_1_268,2024-01-23,38
HOBBIES_1_268,2024-01-24,41
HOBBIES_1_268,2024-01-25,40
HOBBIES_1_268,2024-01-26,36
HOBBIES_1_268,2024-01-27,25
HOBBIES_1_268,2024-01-28,27
HOBBIES_1_268,2024-01-29,29
HOBBIES_1_268,2024-01-30,43
HOBBIES_1_268,2024-01-31,39
HOBBIES_1_268,2024-02-01,38
HOBBIES_1_268,2024-02-02,36
HOBBIES_1_268,2024-02-03,28
HOBBIES_1_268,2024-02-04,32
HOBBIES_1_268,2024-02-05,36
HOBBIES_1_268,2024-02-06,46
HOBBIES_1_268,2024-02-07,46
HOBBIES_1_268,2024-02-08,38
HOBBIES_1_268,2024-02-09,33
HOBBIES_1_268,2024-02-10,33
HOBBIES_1_268,2024-02-11,33
HOBBIES_1_268,2024-02-12,32
HOBBIES_1_268,2024-02-13,46
HOBBIES_1_268,2024-02-14,40
HOBBIES_1_268,2024-02-15,46
HOBBIES_1_268,2024-02-16,38
HOBBIES_1_268,2024-02-17,31
HOBBIES_1_268,2024-02-18,32
HOBBIES_1_268,2024-02-19,37
HOBBIES_1_268,2024-02-20,47
HOBBIES_1_268,2024-02-21,43
HOBBIES_1_268,2024-02-22,42
HOBBIES_1_268,2024-02-23,38
HOBBIES_1_268,2024-02-24,29
HOBBIES_1_268,2024-02-25,30
HOBBIES_1_268,2024-02-26,33
HOBBIES_1_268,2024-02-27,39
HOBBIES_1_268,2024-02-28,37
HOBBIES_1_268,2024-02-29,44
HOBBIES_1_268,2024-03-01,41
HOBBIES_1_268,2024-03-02,35
HOBBIES_1_268,2024-03-03,27
HOBBIES_1_268,2024-03-04,41
HOBBIES_1_268,2024-03-05,50
HOBBIES_1_268,2024-03-06,44
HOBBIES_1_268,2024-03-07,42
HOBBIES_1_268,2024-03-08,28
HOBBIES_1_268,2024-03-09,32
HOBBIES_1_268,2024-03-10,29
HOBBIES_1_268,2024-03-11,39
HOBBIES_1_268,2024-03-12,37
HOBBIES_1_268,2024-03-13,48
HOBBIES_1_268,2024-03-14,46
HOBBIES_1_268,2024-03-15,32
HOBBIES_1_268,2024-03-16,27
HOBBIES_1_268,2024-03-17,25
HOBBIES_1_268,2024-03-18,37
HOBBIES_1_268,2024-03-19,42
HOBBIES_1_268,2024-03-20,39
HOBBIES_1_268,2024-03-21,44
HOBBIES_1_268,2024-03-22,34
HOBBIES_1_268,2024-03-23,28
HOBBIES_1_268,2024-03-24,31
HOBBIES_1_268,2024-03-25,43
HOBBIES_1_268,2024-03-26,47
HOBBIES_1_268,2024-03-27,45
HOBBIES_1_268,2024-03-28,44
HOBBIES_1_268,2024-03-29,31
HOBBIES_1_268,2024-03-30,31
HOBBIES_1_268,2024-03-31,33
HOBBIES_1_268,2024-04-01,37
HOBBIES_1_268,2024-04-02,46
HOBBIES_1_268,2024-04-03,42
HOBBIES_1_268,2024-04-04,44
HOBBIES_1_268,2024-04-05,37
HOBBIES_1_268,2024-04-06,22
HOBBIES_1_268,2024-04-07,36
HOBBIES_1_268,2024-04-08,27
HOBBIES_1_268,2024-04-09,42
HOBBIES_1_268,2024-04-10,51
HOBBIES_1_268,2024-04-11,40
HOBBIES_1_268,2024-04-12,30
HOBBIES_1_268,2024-04-13,28
HOBBIES_1_268,2024-04-14,36
HOBBIES_1_268,2024-04-15,31
HOBBIES_1_268,2024-04-16,49
HOBBIES_1_268,2024-04-17,46
HOBBIES_1_268,2024-04-18,37
HOBBIES_1_268,2024-04-19,33
HOBBIES_1_268,2024-04-20,28
HOBBIES_1_268,2024-04-21,35
HOBBIES_1_268,2024-04-22,41
HOBBIES_1_268,2024-04-23,37
HOBBIES_1_268,2024-04-24,44
HOBBIES_1_268,2024-04-25,38
HOBBIES_1_268,2024-04-26,39
HOBBIES_1_268,2024-04-27,27
HOBBIES_1_268,2024-04-28,37
HOBBIES_1_268,2024-04-29,38
HOBBIES_1_268,2024-04-30,58
HOBBIES_1_268,2024-05-01,42
HOBBIES_1_268,2024-05-02,38
HOBBIES_1_268,2024-05-03,30
HOBBIES_1_268,2024-05-04,31
HOBBIES_1_268,2024-05-05,28
HOBBIES_1_268,2024-05-06,30
HOBBIES_1_268,2024-05-07,42
HOBBIES_1_268,2024-05-08,37
HOBBIES_1_268,2024-05-09,38
HOBBIES_1_268,2024-05-10,31
HOBBIES_1_268,2024-05-11,28
HOBBIES_1_268,2024-05-12,57
HOBBIES_1_268,2024-05-13,38
HOBBIES_1_268,2024-05-14,44
HOBBIES_1_268,2024-05-15,37
HOBBIES_1_268,2024-05-16,38
HOBBIES_1_268,2024-05-17,35
HOBBIES_1_268,2024-05-18,27
HOBBIES_1_268,2024-05-19,34
HOBBIES_1_268,2024-05-20,33
HOBBIES_1_268,2024-05-21,42
HOBBIES_1_268,2024-05-22,42
HOBBIES_1_268,2024-05-23,41
HOBBIES_1_268,2024-05-24,32
HOBBIES_1_268,2024-05-25,29
HOBBIES_1_268,2024-05-26,30
HOBBIES_1_268,2024-05-27,34
HOBBIES_1_268,2024-05-28,45
HOBBIES_1_268,2024-05-29,45
HOBBIES_1_268,2024-05-30,40
HOBBIES_1_268,2024-05-31,32
HOBBIES_1_268,2024-06-01,32
HOBBIES_1_268,2024-06-02,30
HOBBIES_1_268,2024-06-03,35
HOBBIES_1_268,2024-06-04,43
HOBBIES_1_268,2024-06-05,51
HOBBIES_1_268,2024-06-06,34
HOBBIES_1_268,2024-06-07,36
HOBBIES_1_268,2024-06-08,24
HOBBIES_1_268,2024-06-09,31
HOBBIES_1_268,2024-06-10,42
HOBBIES_1_268,2024-06-11,44
HOBBIES_1_268,2024-06-12,44
HOBBIES_1_268,2024-06-13,37
HOBBIES_1_268,2024-06-14,33
HOBBIES_1_268,2024-06-15,28
HOBBIES_1_268,2024-06-16,28
HOBBIES_1_268,2024-06-17,35
HOBBIES_1_268,2024-06-18,42
HOBBIES_1_268,2024-06-19,39
HOBBIES_1_268,2024-06-20,36
HOBBIES_1_268,2024-06-21,28
HOBBIES_1_268,2024-06-22,30
HOBBIES_1_268,2024-06-23,32
HOBBIES_1_268,2024-06-24,36
HOBBIES_1_268,2024-06-25,45
HOBBIES_1_268,2024-06-26,43
HOBBIES_1_268,2024-06-27,40
HOBBIES_1_268,2024-06-28,33
HOBBIES_1_268,2024-06-29,28
HOBBIES_1_268,2024-06-30,28
HOBBIES_1_268,2024-07-01,43
HOBBIES_1_268,2024-07-02,39
HOBBIES_1_268,2024-07-03,39
HOBBIES_1_268,2024-07-04,39
HOBBIES_1_268,2024-07-05,33
HOBBIES_1_268,2024-07-06,24
HOBBIES_1_268,2024-07-07,32
HOBBIES_1_268,2024-07-08,34
HOBBIES_1_268,2024-07-09,35
HOBBIES_1_268,2024-07-10,46
HOBBIES_1_268,2024-07-11,40
HOBBIES_1_268,2024-07-12,27
HOBBIES_1_268,2024-07-13,32
HOBBIES_1_268,2024-07-14,31
HOBBIES_1_268,2024-07-15,34
HOBBIES_1_268,2024-07-16,46
HOBBIES_1_268,2024-07-17,41
HOBBIES_1_268,2024-07-18,37
HOBBIES_1_268,2024-07-19,29
HOBBIES_1_268,2024-07-20,29
HOBBIES_1_268,2024-07-21,30
HOBBIES_1_268,2024-07-22,34
HOBBIES_1_268,2024-07-23,36
HOBBIES_1_268,2024-07-24,41
HOBBIES_1_268,2024-07-25,36
HOBBIES_1_268,2024-07-26,27
HOBBIES_1_268,2024-07-27,23
HOBBIES_1_268,2024-07-28,30
HOBBIES_1_268,2024-07-29,25
HOBBIES_1_268,2024-07-30,39
HOBBIES_1_268,2024-07-31,38
HOBBIES_1_268,2024-08-01,41
HOBBIES_1_268,2024-08-02,29
HOBBIES_1_268,2024-08-03,28
HOBBIES_1_268,2024-08-04,40
HOBBIES_1_268,2024-08-05,33
HOBBIES_1_268,2024-08-06,41
HOBBIES_1_268,2024-08-07,37
HOBBIES_1_268,2024-08-08,39
HOBBIES_1_268,2024-08-09,27
HOBBIES_1_268,2024-08-10,27
HOBBIES_1_268,2024-08-11,30
HOBBIES_1_268,2024-08-12,35
HOBBIES_1_268,2024-08-13,45
HOBBIES_1_268,2024-08-14,36
HOBBIES_1_268,2024-08-15,30
HOBBIES_1_268,2024-08-16,27
HOBBIES_1_268,2024-08-17,28
HOBBIES_1_268,2024-08-18,29
HOBBIES_1_268,2024-08-19,33
HOBBIES_1_268,2024-08-20,33
HOBBIES_1_268,2024-08-21,42
HOBBIES_1_268,2024-08-22,31
HOBBIES_1_268,2024-08-23,33
HOBBIES_1_268,2024-08-24,33
HOBBIES_1_268,2024-08-25,28
HOBBIES_1_268,2024-08-26,34
HOBBIES_1_268,2024-08-27,35
HOBBIES_1_268,2024-08-28,31
HOBBIES_1_268,2024-08-29,33
HOBBIES_1_268,2024-08-30,26
HOBBIES_1_268,2024-08-31,22
HOBBIES_1_268,2024-09-01,32
HOBBIES_1_268,2024-09-02,33
HOBBIES_1_268,2024-09-03,38
HOBBIES_1_268,2024-09-04,37
HOBBIES_1_268,2024-09-05,34
HOBBIES_1_268,2024-09-06,32
HOBBIES_1_268,2024-09-07,25
HOBBIES_1_268,2024-09-08,28
HOBBIES_1_268,2024-09-09,31
HOBBIES_1_268,2024-09-10,35
HOBBIES_1_268,2024-09-11,33
HOBBIES_1_268,2024-09-12,28
HOBBIES_1_268,2024-09-13,28
HOBBIES_1_268,2024-09-14,26
HOBBIES_1_268,2024-09-15,23
HOBBIES_1_268,2024-09-16,31
HOBBIES_1_268,2024-09-17,37
HOBBIES_1_268,2024-09-18,30
HOBBIES_1_268,2024-09-19,31
HOBBIES_1_268,2024-09-20,30
HOBBIES_1_268,2024-09-21,26
HOBBIES_1_268,2024-09-22,24
HOBBIES_1_268,2024-09-23,32
HOBBIES_1_268,2024-09-24,40
HOBBIES_1_268,2024-09-25,41
HOBBIES_1_268,2024-09-26,34
HOBBIES_1_268,2024-09-27,27
HOBBIES_1_268,2024-09-28,24
HOBBIES_1_268,2024-09-29,28
HOBBIES_1_268,2024-09-30,32
HOBBIES_1_268,2024-10-01,58
HOBBIES_1_268,2024-10-02,38
HOBBIES_1_268,2024-10-03,37
HOBBIES_1_268,2024-10-04,29
HOBBIES_1_268,2024-10-05,27
HOBBIES_1_268,2024-10-06,29
HOBBIES_1_268,2024-10-07,29
HOBBIES_1_268,2024-10-08,45
HOBBIES_1_268,2024-10-09,44
HOBBIES_1_268,2024-10-10,35
HOBBIES_1_268,2024-10-11,24
HOBBIES_1_268,2024-10-12,24
HOBBIES_1_268,2024-10-13,29
HOBBIES_1_268,2024-10-14,31
HOBBIES_1_268,2024-10-15,52
HOBBIES_1_268,2024-10-16,43
HOBBIES_1_268,2024-10-17,31
HOBBIES_1_268,2024-10-18,27
HOBBIES_1_268,2024-10-19,26
HOBBIES_1_268,2024-10-20,28
HOBBIES_1_268,2024-10-21,33
HOBBIES_1_268,2024-10-22,40
HOBBIES_1_268,2024-10-23,39
HOBBIES_1_268,2024-10-24,36
HOBBIES_1_268,2024-10-25,28
HOBBIES_1_268,2024-10-26,26
HOBBIES_1_268,2024-10-27,27
HOBBIES_1_268,2024-10-28,33
HOBBIES_1_268,2024-10-29,40
HOBBIES_1_268,2024-10-30,40
HOBBIES_1_268,2024-10-31,35
HOBBIES_1_268,2024-11-01,27
HOBBIES_1_268,2024-11-02,26
HOBBIES_1_268,2024-11-03,27
HOBBIES_1_268,2024-11-04,33
HOBBIES_1_268,2024-11-05,45
HOBBIES_1_268,2024-11-06,36
HOBBIES_1_268,2024-11-07,36
HOBBIES_1_268,2024-11-08,33
HOBBIES_1_268,2024-11-09,26
HOBBIES_1_268,2024-11-10,34
HOBBIES_1_268,2024-11-11,31
HOBBIES_1_268,2024-11-12,39
HOBBIES_1_268,2024-11-13,36
HOBBIES_1_268,2024-11-14,34
HOBBIES_1_268,2024-11-15,30
HOBBIES_1_268,2024-11-16,28
HOBBIES_1_268,2024-11-17,28
HOBBIES_1_268,2024-11-18,37
HOBBIES_1_268,2024-11-19,56
HOBBIES_1_268,2024-11-20,38
HOBBIES_1_268,2024-11-21,45
HOBBIES_1_268,2024-11-22,31
HOBBIES_1_268,2024-11-23,25
HOBBIES_1_268,2024-11-24,26
HOBBIES_1_268,2024-11-25,30
HOBBIES_1_268,2024-11-26,42
HOBBIES_1_268,2024-11-27,38
HOBBIES_1_268,2024-11-28,36
HOBBIES_1_268,2024-11-29,30
HOBBIES_1_268,2024-11-30,29
HOBBIES_1_268,2024-12-01,26
HOBBIES_1_268,2024-12-02,30
HOBBIES_1_268,2024-12-03,40
HOBBIES_1_268,2024-12-04,42
HOBBIES_1_268,2024-12-05,38
HOBBIES_1_268,2024-12-06,28
HOBBIES_1_268,2024-12-07,43
HOBBIES_1_268,2024-12-08,26
HOBBIES_1_268,2024-12-09,32
HOBBIES_1_268,2024-12-10,35
HOBBIES_1_268,2024-12-11,46
HOBBIES_1_268,2024-12-12,39
HOBBIES_1_268,2024-12-13,33
HOBBIES_1_268,2024-12-14,31
HOBBIES_1_268,2024-12-15,37
HOBBIES_1_268,2024-12-16,28
HOBBIES_1_268,2024-12-17,37
HOBBIES_1_268,2024-12-18,38
HOBBIES_1_268,2024-12-19,34
HOBBIES_1_268,2024-12-20,28
HOBBIES_1_268,2024-12-21,27
HOBBIES_1_268,2024-12-22,26
HOBBIES_1_268,2024-12-23,36
HOBBIES_1_268,2024-12-24,40
HOBBIES_1_268,2024-12-25,65
HOBBIES_1_268,2024-12-26,40
HOBBIES_1_268,2024-12-27,34
HOBBIES_1_268,2024-12-28,27
HOBBIES_1_268,2024-12-29,36
HOBBIES_1_268,2024-12-30,36
HOBBIES_1_268,2024-12-31,33
BEVERAGES_2_110,2023-01-01,62
BEVERAGES_2_110,2023-01-02,76
BEVERAGES_2_110,2023-01-03,105
BEVERAGES_2_110,2023-01-04,101
BEVERAGES_2_110,2023-01-05,83
BEVERAGES_2_110,2023-01-06,76
BEVERAGES_2_110,2023-01-07,56
BEVERAGES_2_110,2023-01-08,61
BEVERAGES_2_110,2023-01-09,82
